,Date,Open,Close
1,2018-01-01,1759.5,1725.6500244140625
2,2018-01-02,1739.699951171875,1724.6500244140625
3,2018-01-03,1727.0,1715.300048828125
4,2018-01-04,1725.0,1754.0
5,2018-01-05,1766.0,1814.5
6,2018-01-08,1820.0,1836.8499755859373
7,2018-01-09,1843.0,1819.5
8,2018-01-10,1820.0,1802.199951171875
9,2018-01-11,1798.0,1780.3499755859375
10,2018-01-12,1783.0,1770.0999755859375
11,2018-01-15,1771.0,1738.1500244140625
12,2018-01-16,1745.800048828125,1687.3499755859375
13,2018-01-17,1695.0999755859375,1701.199951171875
14,2018-01-18,1712.0,1660.699951171875
15,2018-01-19,1660.9000244140625,1701.9000244140625
16,2018-01-22,1714.0,1706.3499755859375
17,2018-01-23,1710.0,1708.699951171875
18,2018-01-24,1715.0,1739.1500244140625
19,2018-01-25,1741.0,1710.300048828125
20,2018-01-29,1711.0,1715.300048828125
21,2018-01-30,1715.0,1678.4000244140625
22,2018-01-31,1657.449951171875,1677.8499755859375
23,2018-02-01,1681.800048828125,1729.449951171875
24,2018-02-02,1708.050048828125,1628.9000244140625
25,2018-02-05,1600.0,1604.949951171875
26,2018-02-06,1530.0,1662.1500244140625
27,2018-02-07,1680.0,1641.6500244140625
28,2018-02-08,1654.0,1662.1500244140625
29,2018-02-09,1629.050048828125,1639.4000244140625
30,2018-02-12,1645.0,1643.800048828125
31,2018-02-14,1654.0,1669.949951171875
32,2018-02-15,1678.800048828125,1677.050048828125
33,2018-02-16,1690.0,1675.25
34,2018-02-19,1675.0,1642.699951171875
35,2018-02-20,1654.8499755859375,1638.75
36,2018-02-21,1658.0,1596.449951171875
37,2018-02-22,1588.0,1600.3499755859375
38,2018-02-23,1606.800048828125,1633.4000244140625
39,2018-02-26,1640.0,1674.949951171875
40,2018-02-27,1676.0,1656.800048828125
41,2018-02-28,1644.0,1640.25
42,2018-03-01,1635.0,1659.3499755859375
43,2018-03-05,1660.0,1636.949951171875
44,2018-03-06,1655.0,1637.75
45,2018-03-07,1641.0,1618.3499755859375
46,2018-03-08,1634.949951171875,1628.050048828125
47,2018-03-09,1635.0,1654.199951171875
48,2018-03-12,1663.0,1665.25
49,2018-03-13,1665.5,1680.699951171875
50,2018-03-14,1672.0,1710.0999755859375
51,2018-03-15,1715.0999755859375,1726.25
52,2018-03-16,1712.0,1687.9000244140625
53,2018-03-19,1698.9000244140625,1631.8499755859375
54,2018-03-20,1627.0,1657.300048828125
55,2018-03-21,1674.5,1704.550048828125
56,2018-03-22,1708.0,1695.5999755859375
57,2018-03-23,1655.0,1685.300048828125
58,2018-03-26,1698.9000244140625,1741.5999755859375
59,2018-03-27,1750.0,1772.449951171875
60,2018-03-28,1777.0,1767.550048828125
61,2018-04-02,1769.0,1818.5999755859373
62,2018-04-03,1820.0,1834.25
63,2018-04-04,1840.0,1850.199951171875
64,2018-04-05,1866.0,1915.5999755859373
65,2018-04-06,1919.0,1937.5999755859373
66,2018-04-09,1942.5999755859373,1944.25
67,2018-04-10,1950.0,1926.050048828125
68,2018-04-11,1926.0,1924.6500244140625
69,2018-04-12,1923.75,1929.3499755859373
70,2018-04-13,1931.0,1914.3499755859373
71,2018-04-16,1913.949951171875,1943.300048828125
72,2018-04-17,1959.9000244140625,1935.050048828125
73,2018-04-18,1946.0,1926.8499755859373
74,2018-04-19,1935.0,1913.300048828125
75,2018-04-20,1907.800048828125,1880.4000244140625
76,2018-04-23,1880.0,1899.3499755859373
77,2018-04-24,1908.0,1917.800048828125
78,2018-04-25,1925.949951171875,1899.8499755859373
79,2018-04-26,1909.0,1892.0999755859373
80,2018-04-27,1912.0,1901.1500244140625
81,2018-04-30,1924.9000244140625,1907.699951171875
82,2018-05-02,1909.0,1905.0999755859373
