,Date,Open,Close
1,2018-01-01,1710.0,1683.75
2,2018-01-02,1690.0,1703.25
3,2018-01-03,1705.199951171875,1700.800048828125
4,2018-01-04,1708.949951171875,1703.199951171875
5,2018-01-05,1716.0,1725.199951171875
6,2018-01-08,1729.25,1740.949951171875
7,2018-01-09,1743.8499755859375,1735.050048828125
8,2018-01-10,1730.0,1726.449951171875
9,2018-01-11,1729.9000244140625,1741.3499755859375
10,2018-01-12,1744.0,1760.949951171875
11,2018-01-15,1790.0,1871.199951171875
12,2018-01-16,1870.0,1845.949951171875
13,2018-01-17,1841.0,1858.3499755859373
14,2018-01-18,1875.449951171875,1896.800048828125
15,2018-01-19,1897.0,1901.25
16,2018-01-22,1901.0,1872.0
17,2018-01-23,1874.0,1884.6500244140625
18,2018-01-24,1886.5999755859373,1911.199951171875
19,2018-01-25,1917.0,1908.300048828125
20,2018-01-29,1915.0,1967.5999755859373
21,2018-01-30,1971.5,1937.5
22,2018-01-31,1932.25,1956.300048828125
23,2018-02-01,1963.0,1967.550048828125
24,2018-02-02,1946.0,1903.8499755859373
25,2018-02-05,1866.0999755859373,1823.3499755859373
26,2018-02-06,1769.0,1788.5999755859375
27,2018-02-07,1795.0,1785.3499755859375
28,2018-02-08,1788.0,1811.800048828125
29,2018-02-09,1780.25,1773.050048828125
30,2018-02-12,1777.0999755859375,1805.449951171875
31,2018-02-14,1820.0,1814.0
32,2018-02-15,1828.9000244140625,1829.5
33,2018-02-16,1835.5,1815.5
34,2018-02-19,1827.75,1814.050048828125
35,2018-02-20,1832.9000244140625,1811.75
36,2018-02-21,1825.0,1824.800048828125
37,2018-02-22,1819.699951171875,1819.25
38,2018-02-23,1826.8499755859373,1824.199951171875
39,2018-02-26,1830.0,1843.25
40,2018-02-27,1850.0,1828.6500244140625
41,2018-02-28,1830.0,1808.699951171875
42,2018-03-01,1811.0,1814.1500244140625
43,2018-03-05,1814.0,1789.5999755859375
44,2018-03-06,1803.9000244140625,1782.800048828125
45,2018-03-07,1774.3499755859375,1761.75
46,2018-03-08,1772.9000244140625,1798.75
47,2018-03-09,1801.0,1818.5999755859373
48,2018-03-12,1831.5999755859373,1858.050048828125
49,2018-03-13,1850.0,1868.5
50,2018-03-14,1857.25,1844.699951171875
51,2018-03-15,1846.0,1830.0
52,2018-03-16,1830.0,1791.4000244140625
53,2018-03-19,1799.0,1774.5
54,2018-03-20,1771.0,1800.050048828125
55,2018-03-21,1820.0,1817.8499755859373
56,2018-03-22,1820.0,1809.550048828125
57,2018-03-23,1787.699951171875,1789.5999755859375
58,2018-03-26,1781.0,1830.1500244140625
59,2018-03-27,1837.9000244140625,1823.1500244140625
60,2018-03-28,1821.0,1825.5999755859373
61,2018-04-02,1830.949951171875,1838.050048828125
62,2018-04-03,1836.0,1825.699951171875
63,2018-04-04,1830.699951171875,1803.300048828125
64,2018-04-05,1821.0,1824.449951171875
65,2018-04-06,1827.0,1829.0
66,2018-04-09,1834.8499755859373,1836.699951171875
67,2018-04-10,1848.0,1817.5
68,2018-04-11,1823.5,1812.4000244140625
69,2018-04-12,1808.449951171875,1829.050048828125
70,2018-04-13,1834.0,1840.5999755859373
71,2018-04-16,1833.0,1870.449951171875
72,2018-04-17,1875.0,1889.699951171875
73,2018-04-18,1897.699951171875,1877.699951171875
74,2018-04-19,1883.0,1858.6500244140625
75,2018-04-20,1863.0,1834.1500244140625
76,2018-04-23,1849.0,1830.8499755859373
77,2018-04-24,1836.9000244140625,1859.550048828125
78,2018-04-25,1858.0,1849.5
79,2018-04-26,1853.0,1850.449951171875
80,2018-04-27,1848.0999755859373,1853.75
81,2018-04-30,1864.0,1883.25
82,2018-05-02,1897.0,1910.5999755859373
83,2018-05-03,1908.0,1922.699951171875
84,2018-05-04,1929.0,1910.3499755859373
85,2018-05-07,1914.0,1918.699951171875
86,2018-05-08,1920.0999755859373,1903.3499755859373
87,2018-05-09,1893.1500244140625,1897.6500244140625
88,2018-05-10,1908.0,1894.300048828125
89,2018-05-11,1901.0,1919.800048828125
90,2018-05-14,1919.800048828125,1930.5999755859373
91,2018-05-15,1936.5,1929.550048828125
92,2018-05-16,1924.9000244140625,1914.550048828125
93,2018-05-17,1919.0,1875.0999755859373
94,2018-05-18,1870.0,1853.0
95,2018-05-21,1860.0,1819.199951171875
96,2018-05-22,1820.199951171875,1810.0
97,2018-05-23,1807.4000244140625,1783.6500244140625
