,Date,Open,Close
1,2018-01-01,596.1500244140625,596.0999755859375
2,2018-01-02,593.0999755859375,592.7999877929688
3,2018-01-03,592.0999755859375,591.8499755859375
4,2018-01-04,592.0,589.4000244140625
5,2018-01-05,590.0,591.5999755859375
6,2018-01-08,594.9000244140625,600.4000244140625
7,2018-01-09,601.0,600.6500244140625
8,2018-01-10,602.0499877929688,617.25
9,2018-01-11,616.0,627.0
10,2018-01-12,630.0,625.8499755859375
11,2018-01-15,628.7999877929688,624.4000244140625
12,2018-01-16,626.0,625.8499755859375
13,2018-01-17,625.7000122070312,630.9000244140625
14,2018-01-18,632.0999755859375,625.75
15,2018-01-19,630.0,624.2999877929688
16,2018-01-22,627.4500122070312,620.2000122070312
17,2018-01-23,620.9500122070312,632.5
18,2018-01-24,632.5,640.0999755859375
19,2018-01-25,641.9500122070312,634.25
20,2018-01-26,,
21,2018-01-29,634.2999877929688,622.0999755859375
22,2018-01-30,616.9000244140625,615.7999877929688
23,2018-01-31,614.75,606.2000122070312
24,2018-02-01,605.0,588.1500244140625
25,2018-02-02,584.0,589.5499877929688
26,2018-02-05,581.0,591.5499877929688
27,2018-02-06,566.0,571.2999877929688
28,2018-02-07,578.5,569.0999755859375
29,2018-02-08,569.5,579.5999755859375
30,2018-02-09,540.0,535.2000122070312
31,2018-02-12,540.0,535.3499755859375
32,2018-02-13,,
33,2018-02-14,536.0999755859375,530.4500122070312
34,2018-02-15,531.0,529.6500244140625
35,2018-02-16,529.6500244140625,521.0
36,2018-02-19,523.0,523.5
37,2018-02-20,524.0,523.9500122070312
38,2018-02-21,524.0,524.9500122070312
39,2018-02-22,526.0,523.5499877929688
40,2018-02-23,525.0,534.2999877929688
41,2018-02-26,534.4000244140625,537.5499877929688
42,2018-02-27,538.9500122070312,540.4000244140625
43,2018-02-28,538.75,544.5499877929688
44,2018-03-01,546.75,544.5
45,2018-03-02,,
46,2018-03-05,542.0,551.4000244140625
47,2018-03-06,555.0,560.7999877929688
48,2018-03-07,562.0,559.2999877929688
49,2018-03-08,560.5,552.9500122070312
50,2018-03-09,553.5,533.1500244140625
51,2018-03-12,534.7999877929688,536.6500244140625
52,2018-03-13,536.9500122070312,538.1500244140625
53,2018-03-14,539.0,552.2999877929688
54,2018-03-15,554.5,553.7999877929688
55,2018-03-16,554.2000122070312,546.2000122070312
56,2018-03-19,546.2000122070312,543.8499755859375
57,2018-03-20,540.0,546.4000244140625
58,2018-03-21,546.3499755859375,545.0999755859375
59,2018-03-22,541.0999755859375,544.8499755859375
60,2018-03-23,532.5,535.4000244140625
61,2018-03-26,533.0,539.0499877929688
62,2018-03-27,544.4500122070312,537.4500122070312
63,2018-03-28,540.0,526.2999877929688
64,2018-03-29,,
65,2018-04-02,529.6500244140625,547.4500122070312
66,2018-04-03,550.0,549.5999755859375
67,2018-04-04,550.0499877929688,548.4000244140625
68,2018-04-05,551.2999877929688,556.5499877929688
69,2018-04-06,553.0,563.5999755859375
70,2018-04-09,561.0999755859375,565.0999755859375
71,2018-04-10,564.5,568.2000122070312
