,Date,Open,Close
1,2018-01-01,183.75,181.6499938964844
2,2018-01-02,182.0,181.1999969482422
3,2018-01-03,183.0,181.0500030517578
4,2018-01-04,179.25,180.0
5,2018-01-05,180.5,182.1999969482422
6,2018-01-08,183.8999938964844,184.0
7,2018-01-09,184.1499938964844,182.5
8,2018-01-10,182.5,179.85000610351562
9,2018-01-11,181.4499969482422,179.0
10,2018-01-12,180.0,178.0500030517578
11,2018-01-15,177.5,178.5
12,2018-01-16,179.0,173.39999389648438
13,2018-01-17,174.0,174.35000610351562
14,2018-01-18,175.10000610351562,171.14999389648438
15,2018-01-19,172.89999389648438,172.75
16,2018-01-22,173.0,175.25
17,2018-01-23,176.0,175.0
18,2018-01-24,174.60000610351562,173.6999969482422
19,2018-01-25,178.0,177.14999389648438
20,2018-01-26,,
21,2018-01-29,177.9499969482422,175.64999389648438
22,2018-01-30,177.3000030517578,177.25
23,2018-01-31,171.10000610351562,169.39999389648438
24,2018-02-01,170.0,161.89999389648438
25,2018-02-02,161.5500030517578,152.0500030517578
26,2018-02-05,151.64999389648438,150.0
27,2018-02-06,142.0,149.0
28,2018-02-07,153.60000610351562,157.9499969482422
29,2018-02-08,159.75,157.0
30,2018-02-09,153.3000030517578,156.35000610351562
31,2018-02-12,157.1999969482422,157.6999969482422
32,2018-02-13,,
33,2018-02-14,160.0,160.6999969482422
34,2018-02-15,161.89999389648438,157.0500030517578
35,2018-02-16,157.5500030517578,155.39999389648438
36,2018-02-19,154.10000610351562,153.39999389648438
37,2018-02-20,153.0,153.60000610351562
38,2018-02-21,153.25,150.89999389648438
39,2018-02-22,150.1999969482422,146.4499969482422
40,2018-02-23,147.5,151.10000610351562
41,2018-02-26,155.9499969482422,155.1999969482422
42,2018-02-27,156.64999389648438,152.60000610351562
43,2018-02-28,152.5,154.5500030517578
44,2018-03-01,155.1999969482422,153.39999389648438
45,2018-03-02,,
46,2018-03-05,153.5,155.3000030517578
47,2018-03-06,157.60000610351562,152.1999969482422
48,2018-03-07,152.0,148.6999969482422
49,2018-03-08,150.0,147.5
50,2018-03-09,147.1999969482422,148.4499969482422
51,2018-03-12,150.0,150.39999389648438
52,2018-03-13,149.0,151.39999389648438
53,2018-03-14,150.9499969482422,151.4499969482422
54,2018-03-15,150.0,151.64999389648438
55,2018-03-16,152.0,149.35000610351562
56,2018-03-19,149.89999389648438,148.4499969482422
57,2018-03-20,146.0500030517578,149.5
58,2018-03-21,149.0,148.25
59,2018-03-22,148.25,143.4499969482422
60,2018-03-23,141.89999389648438,139.8000030517578
61,2018-03-26,140.0,142.75
62,2018-03-27,144.0500030517578,143.10000610351562
63,2018-03-28,142.6999969482422,142.0500030517578
64,2018-03-29,,
65,2018-04-02,142.10000610351562,144.64999389648438
66,2018-04-03,145.0,146.64999389648438
67,2018-04-04,147.5,143.85000610351562
68,2018-04-05,144.60000610351562,145.35000610351562
69,2018-04-06,145.35000610351562,144.5500030517578
70,2018-04-09,145.3000030517578,144.5
71,2018-04-10,145.10000610351562,145.4499969482422
72,2018-04-11,146.5,144.9499969482422
73,2018-04-12,146.89999389648438,147.14999389648438
74,2018-04-13,148.35000610351562,142.5
75,2018-04-16,142.6999969482422,139.0500030517578
76,2018-04-17,140.0,139.0
77,2018-04-18,139.5,138.85000610351562
78,2018-04-19,138.0,135.9499969482422
79,2018-04-20,133.8000030517578,132.25
