Date,AXISBANK.BO,BEL.BO,FINCABLES.BO,HDFC.BO,HDFCBANK.BO,RELIANCE.BO,SBILIFE.BO,SKFINDIA.BO,SPICEJET.BO,TCS.BO,BSE Index
24-10-2018,563.4000244,84.65000153,490.0499878,1740.400024,995.5,1046.599976,564.0499878,1708.150024,71.55000305,1851.5,34203.7
25-10-2018,560,83.40000153,473.0499878,1693.25,984.7750244,1030.199951,561.2999878,1784.5,71.55000305,1852.650024,33778.6
26-10-2018,537.3499756,87.5,482.7999878,1701.400024,981.125,1044.699951,568.9500122,1796.150024,70.30000305,1799.599976,33776.8
29-10-2018,565.9000244,86.44999695,486.2000122,1697.550049,962,1088,579.9000244,1776.199951,71.44999695,1869.75,33549.88
30-10-2018,562.5999756,89.44999695,494.8999939,1672.800049,956.9500122,1057.150024,560.2999878,1775.449951,72.25,1895.400024,34068.92
31-10-2018,581.9000244,92.65000153,499.6000061,1769.550049,955.9249878,1061.400024,560.2000122,1795.050049,72.65000153,1937.599976,33963.09
01-11-2018,602.3499756,97.30000305,504.3999939,1761.699951,955.5999756,1056.900024,562.9000244,1796.150024,77.69999695,1934.599976,34650.63
02-11-2018,609.9500122,95.25,504.1499939,1822.300049,973.4500122,1074.25,562.9500122,1786.050049,80.69999695,1909.800049,34743.95
05-11-2018,624.2999878,95.09999847,502.8999939,1795.650024,976.4249878,1088.550049,578,1792,82.40000153,1889.949951,35118.62
06-11-2018,607.5999756,95.05000305,504.75,1802.449951,975.4749756,1103.449951,578.6500244,1787.849976,80.34999847,1931.949951,35076.24
07-11-2018,607.0999756,95.55000305,515.0499878,1815.300049,979.2249756,1110.550049,580.7999878,1799.449951,81.25,1942.800049,35301.88
09-11-2018,612.5999756,98.69999695,526.9000244,1816.900024,974.8250122,1093.349976,573.0999756,1804,83.55000305,1909.800049,35258.13
12-11-2018,606.2000122,95.19999695,510.0499878,1795.050049,961.6749878,1078.75,575.25,1802.699951,80.59999847,1915.900024,35287.49
13-11-2018,618.5999756,94.69999695,520.0999756,1824.050049,964.5999756,1099.550049,571.0499878,1845,81.40000153,1935.800049,34846.19
14-11-2018,612.75,95.94999695,514.25,1838.449951,979.2249756,1096.099976,584.7999878,1858.050049,83.69999695,1880.550049,35330.14
15-11-2018,625.6500244,96.55000305,488.1499939,1852.199951,987.0250244,1096.900024,579.5499878,1865.300049,82.94999695,1865.5,35145.75
16-11-2018,618.2999878,93.09999847,486.8999939,1887.550049,999.4500122,1127.5,576.25,1852.199951,81.44999695,1882.25,35398.7
19-11-2018,615.1500244,93.94999695,478.25,1898.349976,1007,1149.599976,565.0499878,1874.849976,79.84999847,1902.050049,35647.62
20-11-2018,612.8499756,92.90000153,471.3500061,1877.050049,1007.625,1138.650024,564.9500122,1858.800049,78.19999695,1877.75,35730.77
21-11-2018,626.3499756,94.40000153,469.75,1867.900024,1009.775024,1112.300049,562.9500122,1868.050049,82.59999847,1811.75,35492.62
22-11-2018,614.2999878,93.75,462.6499939,1874.5,1002.724976,1102.849976,573.7000122,1878,82.19999695,1815.25,35282.33
26-11-2018,630.7999878,95.80000305,455.1499939,1880.199951,1024.75,1109.599976,567.75,1881.099976,83.5,1846.099976,35118.09
27-11-2018,625.2000122,93.34999847,450.7000122,1901.650024,1029.474976,1127.5,569.7000122,1867.599976,81.84999847,1888.349976,35394.77
28-11-2018,627.6500244,88.84999847,452.7000122,1926.300049,1042.324951,1146.25,569.0999756,1863.599976,79.09999847,1976.550049,35635.52
29-11-2018,630.3499756,85.40000153,458.75,1955.550049,1065,1170,570.5999756,1874.199951,80.15000153,1959.449951,35997.29
30-11-2018,625.75,83.19999695,458.75,1983.699951,1058.574951,1168.199951,572.2999878,1902.5,81.5,1970.599976,36304.43
03-12-2018,624.7999878,85.15000153,457.1000061,1977.25,1056.724976,1156.300049,567.5,1917.949951,80.25,1982.199951,36396.69
04-12-2018,622.6500244,83.80000305,470.3999939,1939.199951,1044.375,1151.550049,569.4000244,1925.349976,80.05000305,2009.400024,36290.48
05-12-2018,614.5499878,82.75,470.7999878,1973.199951,1049.724976,1154.849976,571.5,1924.199951,80.09999847,2006.099976,36035.65
06-12-2018,600.3499756,81.90000153,467.8500061,1944.199951,1047.050049,1123.449951,565.2000122,1906.800049,77.59999847,1991.75,35694.25
07-12-2018,603.25,80.40000153,463.3500061,1952.25,1052.824951,1133.25,564.3499756,1889.400024,77.09999847,1995.949951,35494.86
10-12-2018,590,77.55000305,452.6499939,1909.199951,1044.574951,1088.5,561,1852.949951,74.75,1974.900024,35204.66
11-12-2018,604.25,79.05000305,450,1905.449951,1030.400024,1096.199951,563.9500122,1849.150024,75,1998.349976,34584.13
12-12-2018,619.3499756,80.30000305,450.6499939,1939.199951,1042.675049,1110.5,570.7999878,1899.5,77.09999847,2018.699951,35277.84
13-12-2018,618.1500244,84.09999847,452.1000061,1941.949951,1050.525024,1106.800049,571.4000244,1909.349976,77,1983.650024,36024.88
14-12-2018,618.7000122,82.40000153,452.7999878,1904.150024,1046.875,1111.75,566.3499756,1906.300049,76.09999847,1989.25,35960.19
17-12-2018,617.25,83.69999695,451.75,1959.150024,1065.224976,1130.599976,588.8499756,1911.300049,75.30000305,1993.25,36129.13
18-12-2018,619.75,84.30000305,449.0499878,1953.150024,1068.224976,1136.449951,587.3499756,1926.949951,80.90000153,1987.699951,36226.38
19-12-2018,639.4500122,86.69999695,456.4500122,1978.199951,1061.324951,1137.099976,582,1947,84.40000153,1967.199951,36441.46
20-12-2018,633,90.30000305,454.8999939,1976.25,1066.974976,1127.25,592.3499756,1906.199951,84.75,1956.349976,36321.18
21-12-2018,621.0999756,88.65000153,452.0499878,1949.449951,1055.75,1098.349976,594.8499756,1910.050049,84.05000305,1897.25,36449.27
24-12-2018,614.7999878,87.94999695,458.1499939,1901.949951,1042.025024,1090.050049,577.5999756,1900.050049,83.75,1915.550049,35859.66
26-12-2018,616.8499756,88.75,457.2000122,1934.449951,1060.099976,1096.949951,573.8499756,1895.699951,87.5,1889.5,35443.16
27-12-2018,617.5,86.44999695,453.3500061,1946.650024,1053.050049,1120,589.2000122,1890.099976,86.59999847,1909.449951,36002.11
28-12-2018,625.25,87.75,459.7999878,1980.099976,1061.449951,1125.800049,596.5999756,1899.599976,88.30000305,1895.800049,35911.99
31-12-2018,619.7999878,87.94999695,451.1499939,1970,1061.224976,1121.050049,596.4500122,1914.300049,89.19999695,1893.550049,36239.19
01-01-2019,627.5,87.80000305,454.7000122,2009.599976,1073.724976,1121.349976,598.9500122,1900.849976,90.25,1902.349976,36161.8
02-01-2019,618.9000244,89.65000153,453.1000061,1979,1062.974976,1106.300049,599.3499756,1899.199951,87.80000305,1923.150024,36198.13
03-01-2019,607.9500122,88.44999695,450.3500061,1935.800049,1056.125,1091.75,598.6500244,1900.199951,84.69999695,1896.449951,35934.5
04-01-2019,619.8499756,91.84999847,452.8500061,1971.150024,1058.875,1099.050049,602.3499756,1900.050049,85.19999695,1873.949951,35590.79
07-01-2019,637.4500122,91.34999847,449.7999878,1971,1060,1103.449951,601.5,1906,83.44999695,1896.650024,35971.18
08-01-2019,650.9000244,91,449.9500122,1959.25,1051.425049,1103.949951,612.9000244,1914.550049,83,1893.050049,35964.62
09-01-2019,670.0499878,92.15000153,449.2999878,1993.300049,1058.099976,1108.400024,642.2000122,1934.699951,80.84999847,1887.800049,36181.37
10-01-2019,663,92.34999847,449.1000061,1979,1054.775024,1105.650024,635.0499878,1944.650024,80.65000153,1888.150024,36258
11-01-2019,666.5,91.94999695,449.0499878,1987.650024,1056.074951,1097.900024,637.2999878,1941.400024,79.84999847,1841.949951,36191.87
14-01-2019,659.4000244,91.34999847,448.7000122,1969.300049,1050.425049,1096.449951,621.75,1920.650024,80.65000153,1814.400024,36113.27
15-01-2019,660.0999756,90.30000305,449.6000061,1990.800049,1060.525024,1129.550049,622.5,1919.800049,81.05000305,1864.199951,35950.08
16-01-2019,663.6500244,89,447.75,1974.349976,1060,1134.050049,621.9000244,1942.25,83.59999847,1870.099976,36370.74
17-01-2019,676.2999878,87.05000305,449.3999939,2004.25,1064.525024,1133.75,624.5999756,1931,84.09999847,1895.099976,36413.6
18-01-2019,664.2999878,86.40000153,439,2008.050049,1065.599976,1182.949951,619.7999878,1928.75,81.34999847,1900.400024,36417.58
21-01-2019,660.25,86.40000153,439.9500122,2003.300049,1073.275024,1234.5,617.1500244,1926.099976,80.30000305,1905.800049,36467.12
22-01-2019,661.7999878,85.09999847,436.75,1982.599976,1067.175049,1234.75,618.75,1921.75,80.75,1900.349976,36649.92
23-01-2019,661.4000244,83.90000153,423.7000122,1957.650024,1054.875,1225.699951,618.9500122,1924.300049,80.05000305,1879.75,36494.12
24-01-2019,663.9500122,82.84999847,422.1000061,1969.050049,1050.949951,1245.400024,615.5,1926,81.30000305,1901.75,36146.55
25-01-2019,667.75,80.40000153,423,1977.599976,1046.974976,1246.25,619.6500244,1932.199951,81.30000305,1919.050049,36245.77
28-01-2019,655.9500122,79.69999695,421.7000122,1948.599976,1041.775024,1229.599976,599.2999878,1915.75,80.05000305,1951.949951,36099.62
29-01-2019,660.7999878,81.84999847,419.4500122,1918.800049,1029.050049,1210.900024,605.0499878,1926.25,80.19999695,1983.150024,35716.72
30-01-2019,690.9000244,84,417.5499878,1885.5,1016.275024,1194.800049,599.4500122,1927.949951,80.19999695,1977.849976,35819.67
31-01-2019,722.9500122,83.65000153,415.0499878,1923.699951,1040.574951,1227.099976,603.25,1925.699951,80.55000305,2014.599976,35805.51
01-02-2019,716.4000244,84.44999695,414.5,1961,1045.824951,1247.300049,592.75,1907,80.25,2030.75,36311.74
04-02-2019,719.2000122,82.84999847,412.5499878,1978,1053.5,1291.150024,587.9000244,1929.800049,78.25,2047.150024,36456.22
05-02-2019,727.7999878,79.80000305,397.4500122,1978,1057.449951,1290.300049,582.6500244,1910.300049,77.09999847,2044.349976,36573.04
06-02-2019,723.9000244,81.90000153,401.6000061,1987.5,1061.5,1309.849976,583,1922.349976,80.25,2077.850098,36714.54
07-02-2019,729.3499756,81.75,397.6499939,1970.550049,1058.525024,1290.199951,579.2999878,1934.849976,80.05000305,2079.899902,37026.56
08-02-2019,718.25,80.09999847,391.1000061,1943.949951,1061.574951,1277.349976,577.6500244,1921.25,78.40000153,2062.75,36873.59
11-02-2019,710.3499756,76.80000305,390.3500061,1948,1068.675049,1253.449951,567.5,1926.349976,80.30000305,2065.550049,36585.5
12-02-2019,705.8499756,77.75,379.3999939,1905.599976,1064.849976,1256.699951,576.2999878,1940.599976,77.80000305,2050.649902,36405.72
14-02-2019,694.75,74.65000153,375.9500122,1901.150024,1054.875,1225.5,568.8499756,1970.849976,78.05000305,2044.650024,36279.63
15-02-2019,686.5499878,75.34999847,378.6499939,1875.199951,1050.550049,1243.5,569.5,1950.5,76.25,2030.900024,36065.08
18-02-2019,692.5999756,75.44999695,364.5,1874.550049,1044.974976,1219.75,565.5,1987.699951,73.75,1971.75,35985.68
19-02-2019,693.2000122,75.84999847,362.3999939,1851.25,1042.150024,1216.349976,563.7999878,1968,76.59999847,1904.849976,35831.18
20-02-2019,700.9000244,77.34999847,372.25,1870.900024,1053.275024,1234.349976,560.6500244,1973.199951,77.30000305,1914.449951,35543.24
21-02-2019,696.9000244,77.44999695,371.6499939,1891.599976,1057.574951,1246.449951,559.2000122,1963.449951,76.09999847,1912.25,35564.93
22-02-2019,703.0499878,78.69999695,378.2999878,1885.050049,1045.824951,1232.599976,558.8499756,1964.900024,77.34999847,1925.900024,35837
25-02-2019,704,80.84999847,378.6499939,1894.849976,1061.675049,1232.150024,560,1974.099976,77.15000153,1985,35906.01
26-02-2019,710.0999756,79.80000305,381.3999939,1853.550049,1055.125,1219.699951,557.8499756,1954.949951,76.84999847,2032.349976,35983.8
27-02-2019,717.8499756,80.34999847,393.25,1842.349976,1045.800049,1222.449951,565.8499756,1980.599976,77.80000305,2053.75,35975.75
28-02-2019,709.3499756,82.40000153,401.7000122,1841.75,1041.074951,1231.550049,580.5,1933.849976,79.84999847,1984.25,36138.83
01-03-2019,703.0999756,85,417.3500061,1859.449951,1041.599976,1226.699951,612.25,1934.400024,81.05000305,1991.650024,36025.72
05-03-2019,732.0999756,90.05000305,435.25,1860.550049,1053.75,1236.949951,606.9500122,1956.800049,83.40000153,1987.849976,36018.49
06-03-2019,719.5,92.15000153,431.7000122,1885.199951,1051.525024,1263.550049,606.0999756,1951.800049,84.34999847,1999.400024,36141.07
07-03-2019,732.2000122,89.25,433,1879.449951,1061.324951,1269.849976,593.1500244,1950.099976,83.15000153,2011.5,36544.86
08-03-2019,732.3499756,87.19999695,440.5499878,1883.900024,1063.800049,1266.599976,587.1500244,1959.849976,83.55000305,2022.300049,36744.02
11-03-2019,734.1500244,91.40000153,453.2999878,1897.300049,1065.025024,1301,622.2000122,1940.699951,83.19999695,2014.099976,36753.59
12-03-2019,742.25,91.15000153,465.8999939,1931.949951,1085.300049,1329.849976,619.4000244,1957.5,78.80000305,2012.550049,36741.57
13-03-2019,738.4500122,93.44999695,470.6499939,1951.199951,1113.050049,1346.75,614.0499878,1958.5,77.15000153,2001.150024,37249.65
14-03-2019,740.4500122,93.09999847,469.7999878,1957.849976,1111.625,1341.199951,612.9500122,1948.75,79.65000153,1988.599976,37608.29
15-03-2019,735.7000122,94.80000305,487.7999878,1977,1125.75,1322.599976,615.0499878,1935.099976,77.90000153,2040.199951,37840.64
18-03-2019,751.9500122,94.44999695,491,1964,1130.724976,1347.599976,610.1500244,1917.5,78.05000305,2021.300049,37760.23
19-03-2019,761,96.40000153,498.3999939,1967.849976,1133.849976,1375.25,608.5,1905.400024,78.75,2024.699951,38132.96
20-03-2019,755.5499878,93.34999847,496.8999939,1987.150024,1149.599976,1375.599976,612.7000122,1941.25,91.65000153,2015.5,38218.59
22-03-2019,757.3499756,91.05000305,490.3500061,1984.349976,1137.425049,1342.099976,615.7000122,1926.900024,98.09999847,2004.650024,38433.86
25-03-2019,743.8499756,91.75,479.2999878,1945.75,1141,1325.25,610.9500122,1933.349976,95.94999695,1986.900024,38452.47
26-03-2019,757.2000122,92.34999847,481.1499939,1945.650024,1155.099976,1367.150024,605.2000122,1900.599976,92.75,1981.800049,38016.76
27-03-2019,760.1500244,92.05000305,486.1000061,1920.449951,1150.099976,1350.099976,618.3499756,1895.050049,96.30000305,1968.199951,37886.29
28-03-2019,780.2000122,92.44999695,481.6499939,1947.050049,1150.275024,1360.550049,616.75,1959.550049,99.59999847,2000.449951,38372.03
01-04-2019,765.0999756,95.94999695,476.2999878,1955.25,1155.025024,1391.550049,598.3499756,2010.150024,97.80000305,2031.300049,38208.3
02-04-2019,767.4500122,100.9499969,469.5,1992.5,1148.25,1388.449951,601.2999878,2060.350098,95.65000153,2079.5,38675
03-04-2019,761.4000244,97.15000153,460.7999878,2012.75,1147.625,1373.800049,603.0499878,2060.300049,95.05000305,2080.25,38858.88
04-04-2019,762.1500244,97.34999847,467.8999939,2041.25,1142.150024,1353.099976,595,2061,94.15000153,2014.300049,38988.57
05-04-2019,761.9500122,96.90000153,470.75,2056.449951,1150.875,1355.099976,610.5,2055.350098,97.05000305,2051.449951,39167.05
08-04-2019,754.2999878,95.15000153,492.9500122,2053.649902,1144.449951,1329.400024,618.9000244,2053.949951,96.69999695,2069.75,38935.75
09-04-2019,763.5499878,95.94999695,485.2000122,2068,1145,1335.349976,619.5999756,2056.199951,95.34999847,2088.100098,38839.52
10-04-2019,761.75,95.55000305,480.25,2027.400024,1121.349976,1328.949951,622.7000122,2122.300049,94.44999695,2043.800049,38993.6
11-04-2019,752.0499878,93.5,482.7999878,2021.150024,1128.400024,1346.150024,623.1500244,2125.600098,101.25,2019.050049,38730.93
12-04-2019,764.1500244,94.25,477.1499939,2026.25,1132.574951,1341.949951,624.4500122,2084.949951,109.9000015,2013.75,38898.6
15-04-2019,763.2000122,95,479.5499878,2013.599976,1142.949951,1339.75,624.5499878,2049.050049,119.3499985,2110.050049,38621.58
16-04-2019,770.6500244,94.15000153,487.1000061,2027.400024,1152.375,1345.300049,620,2052.149902,132.6999969,2132.449951,38692.06
18-04-2019,771.2000122,92.44999695,479.3999939,2003.900024,1145.074951,1382.900024,615.5999756,2029.949951,136.25,2145.5,38805.54
22-04-2019,755.4000244,89.40000153,466.2000122,1955.050049,1134.125,1344.800049,616.75,2027.400024,125.1500015,2164.350098,39040.3
23-04-2019,753.0999756,88.40000153,456.7999878,1935.900024,1122.824951,1363.300049,599.3499756,2002.25,127.25,2157.699951,39420.04
24-04-2019,752.5999756,88.59999847,455.7000122,1979.150024,1139.75,1390,608.75,1998.699951,126.25,2185.449951,39158.22
25-04-2019,740.8499756,87.25,458.3999939,1958.550049,1132.425049,1374.550049,614.9500122,1992.25,131.5,2191.699951,38771.27
26-04-2019,760.2000122,88.09999847,449.8999939,1974.550049,1137.625,1391.449951,636.6500244,1982.050049,134.9499969,2238.300049,38672.63
30-04-2019,766.9000244,87.09999847,441.3999939,1995.400024,1157.75,1391.800049,639.5999756,1966.900024,130.3500061,2254.949951,39101.78
02-05-2019,752.6500244,88.15000153,429.6000061,2017.300049,1176.974976,1405.099976,650.5499878,1971.800049,127.75,2214.399902,38865.83
03-05-2019,757.4000244,88.34999847,422.25,2010,1184.400024,1407.050049,664.1500244,1952,130.1000061,2132.5,39056.92
06-05-2019,747.5499878,88.09999847,416.0499878,1967.25,1164.199951,1384.849976,662.0499878,1923.699951,131.9499969,2154.699951,39036.51
07-05-2019,742.5499878,86.59999847,410.2000122,1966.699951,1163.724976,1344.550049,658.5999756,1918.349976,128.25,2150.350098,39009.55
08-05-2019,735.5,86.44999695,426.4500122,1931.949951,1154.324951,1299.449951,648.3499756,1883.099976,126.0500031,2152.649902,38719.33
09-05-2019,730,89.80000305,418.25,1915.650024,1145.599976,1255.150024,649.5999756,1858.800049,124,2168.699951,38815.46
10-05-2019,733.6500244,89.5,427.7999878,1931.150024,1148.375,1250.5,642.0499878,1863.300049,123.5,2135.550049,38244.18
13-05-2019,732.3499756,86.94999695,416.0499878,1951.699951,1144.699951,1230.849976,623.4000244,1816.75,118.3000031,2131.100098,37747.91
14-05-2019,731.5,89,422.3999939,1963.699951,1145.099976,1259.5,614.9500122,1813.050049,121.9000015,2094.350098,37632.36
15-05-2019,721.25,88.69999695,441.3500061,1944.650024,1144.449951,1257.25,627.0999756,1792.599976,131.1499939,2094.5,37491.3
16-05-2019,732.25,89.19999695,435.5499878,1939.650024,1156.900024,1264.050049,632.1500244,1804.650024,132.25,2109.449951,37146.58
17-05-2019,748.1500244,91.69999695,427.8999939,1993.75,1180.824951,1265.699951,630.7000122,1829.099976,125.9000015,2096.350098,37539.05
20-05-2019,782.75,99.59999847,433.75,2117.350098,1216.474976,1325.5,645.4000244,1875.550049,129.5500031,2139.300049,37179.13
21-05-2019,773.0999756,96.80000305,430.1499939,2114.100098,1201.900024,1339.75,658.1500244,1839.800049,126.6500015,2109.199951,37494.42
22-05-2019,779.2999878,100.9000015,438.3999939,2140.600098,1202.550049,1340.699951,657.4000244,1843.349976,127.9499969,2082.75,38701.18
23-05-2019,777.0499878,102.3499985,434.5499878,2115.600098,1167.175049,1335.800049,670.2999878,1860.25,129.1000061,2053.75,39449.45
24-05-2019,793.6500244,111.6500015,447.2999878,2127.5,1186.150024,1336.800049,682.8499756,1867.949951,141.5500031,2049.649902,39086.21
27-05-2019,812.4500122,113.0500031,474.1499939,2166.600098,1204.050049,1310.699951,698.5499878,1895,145.75,2053.800049,39591.77
28-05-2019,808.75,112.75,459.8999939,2154.300049,1208.125,1325.949951,696,1923.150024,148.8000031,2075,39076.28
29-05-2019,804.7999878,111.9499969,459.2999878,2146.800049,1207.875,1313.25,680.4500122,1909.25,140.0500031,2105.25,39536.23
30-05-2019,808.0999756,113.5999985,468.0499878,2185.649902,1219.625,1330.599976,680.2999878,1886.699951,144.5,2145.399902,39765.64
31-05-2019,808.5,111.5500031,454.25,2182.199951,1212.449951,1329.75,691.4500122,1889.050049,145.9499969,2196.850098,39714.27
03-06-2019,812.2999878,111.3499985,455.7999878,2227.449951,1227.275024,1358.300049,693.0999756,1892.25,152.0500031,2240.350098,39580.28
04-06-2019,821.4000244,113.1999969,453.8500061,2224.850098,1227,1351.099976,697.6500244,1891.699951,149.0500031,2182.449951,39998.91
06-06-2019,808.8499756,106.9499969,454.7999878,2188.149902,1212.525024,1327.050049,694.4500122,1849.949951,146.25,2167.399902,39806.86
07-06-2019,804.2000122,108.4499969,451.3999939,2209,1224,1315.300049,695.3499756,1855.5,143,2178.949951,40196
10-06-2019,814.2000122,107.5999985,464,2196.5,1221.300049,1318.849976,696.5499878,1900.800049,137.6499939,2231.100098,40136.43
11-06-2019,814.9500122,110.4000015,467.4500122,2190.350098,1224.675049,1328.550049,697.0999756,1934,141.8000031,2252.850098,39581.77
12-06-2019,812.3499756,107.3000031,455.9500122,2183.300049,1213.699951,1331.099976,697.7999878,1902.150024,141.8000031,2258.449951,39787.33
13-06-2019,819.7000122,110.0500031,445.75,2197,1223.650024,1324.300049,694.4500122,1921.849976,142.25,2250.25,39900.45
14-06-2019,800.1500244,110.6999969,445.0499878,2182.399902,1218.224976,1316.949951,698.5999756,1903.949951,139.1499939,2252.300049,39974.18
17-06-2019,776.7000122,109.0500031,448.5499878,2171.5,1210.900024,1281.5,699.4000244,1949.349976,133.6000061,2245.600098,39679.35
18-06-2019,776.25,109.9499969,449,2154.300049,1208.400024,1282.550049,703.7000122,1965.449951,136.9499969,2251.699951,39797
19-06-2019,771.25,107.6500015,449.1000061,2178.300049,1214.724976,1277.5,697.7999878,1971.25,130.25,2259.899902,39514.36
20-06-2019,771.4500122,110.5500031,445.1000061,2198.75,1213.025024,1296.900024,698.7999878,1991.650024,130.6000061,2279,39056.98
21-06-2019,771.9500122,111.6999969,444.1499939,2140.899902,1207.675049,1279.199951,700.5499878,1990,123.25,2249.949951,39176.56
24-06-2019,762.8499756,114.6999969,440.6499939,2149.25,1208.375,1262.650024,710.4500122,1998.150024,122.8499985,2275,39042.96
25-06-2019,781.8499756,113.8000031,451.2999878,2173.300049,1214.324951,1295.800049,674.9000244,2007.949951,125.1999969,2266.75,39608.25
26-06-2019,788.9500122,114.4000015,444.7000122,2167.949951,1233.550049,1294.550049,716.5499878,1998.849976,129.25,2253.699951,39160.23
27-06-2019,800.3499756,115,442.2000122,2194.449951,1233.224976,1274.849976,728.5499878,1991.75,124.3499985,2252.649902,39131.94
28-06-2019,807.6500244,112.4499969,440.2999878,2192.050049,1223.199951,1252,723.3499756,2002.300049,124.9499969,2227.25,39379.13
01-07-2019,810.25,110.9000015,434.9500122,2246.899902,1242.824951,1268.5,736.25,2021.5,124.1500015,2239.699951,39633.97
02-07-2019,802.6500244,112.1999969,425.1000061,2280.699951,1247.175049,1278.050049,750.2000122,2005.849976,123.5500031,2252.75,39630.52
03-07-2019,806.2999878,113.0500031,414.75,2278.649902,1244.75,1282.25,756.25,1995.050049,125.1500015,2237.199951,39543.73
04-07-2019,808.6500244,113.6500015,410.7000122,2281,1241.824951,1283,757.3499756,2008.949951,123.4499969,2242.600098,39811.68
05-07-2019,805.9500122,108.4499969,408.8999939,2278.649902,1237.699951,1262.599976,753.9000244,2001,121.8000031,2161.649902,39907.57
08-07-2019,783.0499878,101.25,400.2999878,2261.050049,1203.925049,1251.900024,755.4500122,1957.849976,117.0500031,2176.100098,39917.65
09-07-2019,786.2000122,107.25,399.1000061,2232.699951,1189.5,1279.449951,758.6500244,1954.099976,117.25,2131.449951,39990.4
10-07-2019,768.5,103.9000015,398.25,2227.399902,1193.125,1278.349976,742.3499756,1919.650024,119.5999985,2107.699951,39476.38
11-07-2019,766.6500244,106.75,390.75,2261.449951,1203.900024,1281.300049,754.2999878,1936.949951,120.0500031,2101.449951,38754.47
12-07-2019,755.4500122,106,384.7999878,2256.649902,1196.724976,1280.599976,780.5999756,1944.449951,124.8000031,2107.949951,38701.99
15-07-2019,749.6500244,102.9000015,382.25,2267,1198.050049,1275.900024,782.7000122,1941.949951,126.25,2145.199951,38751.62
16-07-2019,761.7000122,103.0999985,382.0499878,2277.350098,1196.074951,1293.099976,776,1933,131.75,2105.300049,38941.1
17-07-2019,752.6500244,103.25,384.7000122,2286.300049,1198.849976,1281.550049,764.3499756,1932.550049,141.9499969,2117.149902,39009.95
18-07-2019,740.8499756,96.59999847,384.75,2343.850098,1201.949951,1261.800049,741.25,1935,143.5,2065.600098,38961.86
19-07-2019,729.4500122,98.59999847,385.7999878,2303.899902,1187.974976,1249,744.5,1916.650024,141,2076.949951,39171.1
22-07-2019,727.5,100.5,386.4500122,2186.600098,1148.525024,1280.5,762.7000122,1900.150024,143.0500031,2109.699951,39204.47
23-07-2019,726.4000244,98.84999847,380.25,2137.649902,1131.974976,1272.849976,776.0999756,1868.449951,145.0500031,2111.800049,39058.73
24-07-2019,711.0999756,97.55000305,380.5499878,2182.300049,1139.900024,1258.800049,772,1895.650024,144.6999969,2096.699951,38333.52
25-07-2019,723.2999878,99.05000305,382.1000061,2195.699951,1142.900024,1232.300049,797.7999878,1869.550049,143,2128.300049,38138.56
26-07-2019,729.8499756,98.65000153,379.5,2168.5,1138.150024,1214.099976,795,1874.099976,142.0500031,2108.800049,37990.23
29-07-2019,719.6500244,92.84999847,374.6000061,2150,1122.300049,1211.150024,796.7999878,1781.099976,141.0500031,2129.5,37935.02
30-07-2019,706.5499878,98.40000153,374.6000061,2128.350098,1126.675049,1180.550049,795.6500244,1843.050049,144.6999969,2179,37831.18
31-07-2019,674.4000244,102.6500015,375.9500122,2121.699951,1125.900024,1166,797.2999878,1837.400024,141.6000061,2205.399902,38043.22
01-08-2019,669.6500244,98.69999695,381.1000061,2087.550049,1108.925049,1180.550049,777.1500244,1839.050049,137.5500031,2179.899902,37735.54
02-08-2019,673.4500122,95.40000153,374.75,2124.100098,1107.474976,1184.199951,791.2999878,1846.800049,129.3999939,2206.050049,37257.55
05-08-2019,662.9000244,92.44999695,370.1000061,2153.100098,1089.699951,1143,790.2999878,1834.550049,125.4499969,2248.550049,37387.18
06-08-2019,678.8499756,96.94999695,371,2189.600098,1094.349976,1128,787.7000122,1865.75,132.25,2215.449951,36920.11
07-08-2019,660.0499878,94.84999847,377.9500122,2177.300049,1092.324951,1109,787.0499878,1828.050049,132.1000061,2214,36842.17
08-08-2019,660,97.05000305,373.8500061,2181.199951,1117.775024,1151.949951,813.6500244,1857.400024,135.9499969,2258.850098,36568.03
09-08-2019,660.7000122,97.65000153,373.2999878,2211.899902,1140.875,1162,800.7999878,1840.800049,137.9499969,2245.600098,37025.27
13-08-2019,650.1500244,94.25,360.2999878,2099.850098,1110.099976,1275,771.4500122,1847.150024,127.9499969,2200.199951,36808.01
14-08-2019,663.2000122,95.05000305,360.1000061,2118.050049,1114.949951,1288.300049,811.9500122,1844.599976,139.3000031,2204.649902,37521.3
16-08-2019,675.5499878,96.09999847,361.4500122,2098.75,1113.324951,1277.400024,835.5499878,1838.800049,143.5,2163.5,37755.16
19-08-2019,685,97.80000305,373.1499939,2114.050049,1103.349976,1292.099976,849.75,1837.300049,146.3500061,2163.550049,37233.5
20-08-2019,672.2000122,93.40000153,374.5,2090.800049,1111,1276,854.5499878,1866.599976,141,2187.149902,37383
21-08-2019,665,91.94999695,374.8500061,2066.350098,1113,1270.800049,829.9500122,1832.449951,136.8000031,2185.850098,37485.92
22-08-2019,660.9000244,93.30000305,368.75,2014.849976,1086.875,1246.5,815.3499756,1844.900024,131.4499969,2214.899902,37441.75
23-08-2019,663.4000244,99.84999847,365.9500122,2041.25,1081.625,1275.949951,819.5999756,1843.550049,132.25,2247.550049,37298.73
26-08-2019,683.6500244,102.1500015,368.8999939,2148.25,1127.974976,1265.900024,827.1500244,1850,130,2275.100098,37087.58
